PlayerId,Name,Bats,Throws
666619,Gregory Santos,R,R
666622,Brailyn Marquez,L,L
666624,Christopher Morel,R,R
666659,Sauryn Lao,R,R
666661,Juan Morillo,R,R
666674,Edwar Colina,R,R
666703,Eguy Rosario,R,R
666711,Joel Peguero,R,R
666720,Yerry Rodríguez,R,R
666721,Max Castillo,R,R
666745,Jhony Brito,R,R
666783,Yusniel Díaz,R,R
666801,Rodolfo Castro,R,R
666808,Camilo Doval,R,R
666818,Luis Frías,R,R
666906,Jake Alu,L,R
666915,Bobby Dalbec,R,R
666922,Ryan Aguilar,L,L
666931,Jared Oliva,R,R
666969,Adolis García,R,R
666971,Lourdes Gurriel Jr.,R,R
666974,Yennier Cano,R,R
667297,Tommy Nance,R,R
667373,Angel Rondón,R,R
667376,Miguel Sánchez,R,R
667427,Zach Jackson,R,R
667428,Grant Koch,R,R
667452,Corey Julks,R,R
667463,John King,L,L
667465,Aaron Fletcher,L,L
667472,Dane Myers,R,R
667478,Evan Kravetz,L,L
667498,Robert Dugger,R,R
667670,Brent Rooker,R,R
667674,Jack Kruger,R,R
667690,C.J. Stubbs,R,R
667725,Kyle Tyler,R,R
667727,Steele Walker,L,L
667755,José Soriano,R,R
668227,Randy Arozarena,R,R
668338,Tyson Miller,R,R
668390,Cole Winn,R,R
668470,Hagen Danner,R,R
668472,Nick Pratto,L,L
668663,Tres Barrera,R,R
668665,Stephen Nogosek,R,R
668670,Jake Rogers,R,R
668674,Lucas Erceg,L,R
668676,Zach Plesac,R,R
668678,Zac Gallen,R,R
668684,Tanner Tully,L,L
668687,Andre Scrubb,R,R
668709,JJ Bleday,L,L
668715,Spencer Steer,R,R
668716,Noah Murdock,R,R
668721,Payton Henry,R,R
668723,Ryan Vilade,R,R
668731,Akil Baddoo,L,L
668751,Cal Mitchell,L,L
668752,Duke Ellis,L,L
668754,Braden Bristo,R,R
668800,Andrew Knizner,R,R
668804,Bryan Reynolds,S,R
668820,Max Kranick,R,R
668831,Garrett Stallings,R,R
668832,Kyle McCann,L,R
668834,Easton McGee,R,R
668843,Conner Capel,L,L
668845,Aaron Schunk,R,R
668853,Austin Shenton,L,R
668868,Zack Thompson,L,L
668873,Caleb Kilian,R,R
668874,Blair Henley,R,R
668881,Hunter Greene,R,R
668885,Austin Martin,R,R
668901,Mark Vientos,R,R
668904,Royce Lewis,R,R
668909,Gavin Williams,L,R
668930,Brice Turang,L,R
668933,Graham Ashcraft,L,R
668939,Adley Rutschman,S,R
668941,JoJo Romero,L,L
668942,Josh Rojas,L,R
668943,Ryan Miller,R,R
668948,Kirk McCarty,L,L
668952,Ryan Kreidler,R,R
668964,Tobias Myers,R,R
668968,Hans Crouse,L,R
668970,Gavin Hollowell,R,R
668974,Maverick Handley,R,R
668984,Casey Legumina,R,R
669003,Garrett Mitchell,L,R
669004,MJ Melendez,L,R
669008,Ronnie Dawson,L,R
669016,Brandon Marsh,L,R
669020,Ryan Rolison,R,L
669022,MacKenzie Gore,L,L
669023,Jeter Downs,R,R
669060,Bryse Wilson,R,R
669062,Erik Miller,L,L
669064,Brandon Bailey,R,R
669065,Kyle Stowers,L,L
669084,DL Hall,L,L
669087,Sam Huff,R,R
669093,Jeremiah Estrada,S,R
669105,Zach Muckenhirn,L,L
669111,John McMillon,L,R
669127,Shea Langeliers,R,R
669134,Luis Campusano,R,R
669135,Mac Sceroler,R,R
669137,Armando Alvarez,R,R
669145,Bruce Zimmermann,L,L
669160,Dustin May,R,R
669165,Kyle Hurt,R,R
669169,Jonathan Heasley,R,R
669193,Jack Little,L,R
669194,Ryne Nelson,R,R
669199,Lake Bachar,R,R
669200,Mason McCoy,R,R
669203,Corbin Burnes,R,R
669208,Ryan Bliss,R,R
669211,Keegan Akin,L,L
669212,Eli Morgan,R,R
669214,Conner Menez,L,L
669221,Sean Murphy,R,R
669222,Nick Senzel,R,R
669224,Austin Wells,L,R
669234,Justyn-Henry Malloy,R,R
669236,Jeremiah Jackson,R,R
669242,Tommy Edman,S,R
669256,Nick Solak,R,R
669257,Will Smith,R,R
669261,Jack Suwinski,L,L
669270,Joel Kuhnel,R,R
669276,Dylan Lee,L,L
669288,Daniel Johnson,L,L
669289,Santiago Espinal,R,R
669294,Paul Campbell,L,R
669298,TJ Shook,R,R
669302,Logan Gilbert,R,R
669304,Jose F Miranda,R,R
669308,Sean Reynolds,L,R
669309,Joe Perez,R,R
669326,Bryce Teodosio,R,L
669330,Tyler Wells,R,R
669352,Bubba Thompson,R,R
669357,Nolan Gorman,L,R
669358,Shane Baz,R,R
669360,Trei Cruz,S,R
669364,Xavier Edwards,S,R
669369,Bryce Johnson,S,R
669371,Cole Henry,R,R
669372,J.T. Ginn,R,R
669373,Tarik Skubal,R,L
669374,Keston Hiura,R,R
669384,Raynel Delgado,L,R
669387,Carmen Mlodzinski,R,R
669391,Owen White,R,R
669392,Samad Taylor,R,R
669394,Jake Burger,R,R
669395,Dylan Coleman,R,R
669397,Nick Allen,R,R
669398,Gage Workman,L,R
669422,Matt Sauer,R,R
669424,Jimmy Lambert,R,R
669432,Trevor Rogers,L,L
669438,Mason Englert,S,R
669449,Jake Palisch,L,L
669450,Cooper Hummel,S,R
669456,Shane Bieber,R,R
669459,Kyle Nelson,L,L
669461,Matthew Liberatore,L,L
669467,Andre Pallante,R,R
669477,Casey Schmitt,R,R
669618,Joe Barlow,R,R
669620,Brady Basso,R,L
669622,Anthony Bender,R,R
669674,Sam Long,L,L
669684,Chris Murphy,L,L
669699,Braden Shewmake,L,R
669701,Josh Smith,L,R
669704,Kade Strowd,R,R
669707,Jared Triolo,R,R
669711,Greg Weissert,R,R
669713,Hayden Wesneski,R,R
669717,Will Wilson,R,R
669720,Austin Hays,R,R
669721,Davis Daniel,R,R
669722,Logan Davidson,S,R
669724,Brenan Hanifee,R,R
669735,Chris Rodriguez,R,R
669738,Jake Noll,R,R
669742,Darick Hall,L,R
669743,Alex Call,R,R
669796,Jose E. Hernandez,L,L
669804,Angel De Jesus,R,R
669854,Ronel Blanco,R,R
669899,Ryan Ward,L,R
669911,Michael Toglia,S,L
669912,Kirby Snead,L,L
669920,Jason Alexander,R,R
669923,George Kirby,R,R
669935,A.J. Alexy,R,R
669947,Jesse Scholtens,R,R
669952,Mitch White,R,R
670032,Nicky Lopez,L,R
670036,Matt Festa,R,R
670042,Luke Raley,L,R
670046,Kenny Rosenberg,L,L
670050,Stephen Ridings,R,R
670056,Caleb Baragar,R,L
670057,Ryan Hartman,L,L
670059,Colin Holderman,R,R
670062,Julian Garcia,L,R
670084,Nick Heath,L,L
670087,Brandyn Sittinger,R,R
670090,Wyatt Mills,R,R
670092,Trenton Brooks,L,L
670097,Zack Short,R,R
670102,Bowden Francis,R,R
670103,Raymond Burgos,L,L
670124,Adam Oller,R,R
670128,Taylor Kohlwey,L,L
670148,Nate Mondou,L,R
670156,Miles Mastrobuoni,L,R
670161,Parker Dunshee,R,R
670167,John Schreiber,R,R
670174,Josh Winckowski,R,R
670183,Garrett Acton,L,R
670219,Zac Kristofak,R,R
670223,Matt Mervis,L,R
670224,Kameron Misner,L,L
670231,John Rave,L,L
670241,Darius Vines,R,R
670242,Matt Wallner,L,R
670245,Ryan Watson,R,R
670276,Cal Stevenson,L,L
670280,David Bednar,L,R
670288,Jake Fishman,L,L
670298,Kramer Robertson,R,R
670329,Rico Garcia,R,R
670351,Jose Rojas,L,R
670370,Andrew Young,R,R
670426,Phillip Diehl,L,L
670456,JD Hammer,R,R
670462,Hunter Owen,R,R
670541,Yordan Alvarez,L,R
670550,Nivaldo Rodriguez,R,R
670623,Isaac Paredes,R,R
670712,Mike Brosseau,R,R
670764,Taylor Walls,S,R
670766,Darren McCaughan,R,R
670768,Luis González,L,L
670770,TJ Friedl,L,L
670810,Logan Gillaspie,R,R
670869,Livan Soto,L,R
670871,Guillo Zuñiga,R,R
670912,Johan Oviedo,R,R
670950,Trevor Richards,R,R
670955,Edwin Uceta,R,R
670970,Adrian Morejon,L,L
670990,Yohan Ramírez,R,R
671056,Iván Herrera,R,R
671083,Buddy Kennedy,R,R
671096,Andrew Abbott,L,L
671106,Logan Allen,R,L
671109,Jake Eder,L,L
671111,Sammy Peralta,L,L
671117,Darren Baker,L,R
671131,Jackson Rutledge,R,R
671155,Ivan Johnson,S,R
671162,Connor Thomas,L,L
671212,Joe Boyle,R,R
671213,Triston Casas,L,R
671218,Heliot Ramos,R,R
671221,Drew Waters,S,R
671250,Jorge Ona,R,R
671277,Luis García Jr.,L,R
671284,Tim Elko,R,R
671286,Johnathan Rodríguez,R,R
671289,Tyler Freeman,R,R
671305,Michel Otañez,R,R
671345,Jason Foley,R,R
671382,Cameron Foster,R,R
671655,George Valera,L,L
671732,Lawrence Butler,L,R
671737,Taj Bradley,R,R
671739,Michael Harris II,L,L
671790,Ronald Bolaños,R,R
671922,Cade Smith,R,R
671936,Adam Macko,L,L
671976,Tristan Peters,L,R
672012,Tyler Black,L,R
672016,Denzel Clarke,R,R
672021,Eric Cerantola,R,R
672275,Patrick Bailey,S,R
672279,Michael Siani,L,L
672282,Reid Detmers,L,L
672284,Jarred Kelenic,L,L
672335,Cionel Pérez,R,L
672356,Gabriel Arias,R,R
672359,Tirso Ornelas,L,R
672386,Alejandro Kirk,R,R
672391,Kaleb Ort,R,R
672442,Yovanny Cruz,R,R
672456,Keider Montero,R,R
672478,Jordan Diaz,R,R
672515,Gabriel Moreno,R,R
672552,Jack O'Loughlin,L,L
672569,Gustavo Campero,S,R
672578,Carlos Hernández,R,R
672580,Maikel Garcia,R,R
672582,Angel Zerpa,L,L
672613,Eliezer Alfonzo,S,R
672640,Otto Lopez,R,R
672642,Steward Berroa,S,R
672695,Geraldo Perdomo,S,R
672701,José Devers,L,R
672710,Roansy Contreras,R,R
672715,Luis Patiño,R,R
672724,Oswald Peraza,R,R
672730,Juan Then,R,R
672744,Alexander Canario,R,R
672761,Wenceel Pérez,S,R
672779,Tucupita Marcano,L,R
672782,Yoendrys Gómez,R,R
672820,Lenyn Sosa,R,R
672832,Israel Pineda,R,R
672839,Francisco Morales,R,R
672841,Carlos Vargas,R,R
672851,Joan Adon,R,R
672860,Prelander Berroa,R,R
672911,Jesus Cruz,R,R
672960,Kazuma Okamoto,R,R
673111,José Lopez,L,L
673237,Yainer Diaz,R,R
673258,Michel Baez,R,R
673316,Luke Barker,R,R
673357,Luis Robert Jr.,R,R
673380,Dedniel Núñez,R,R
673451,Shogo Akiyama,L,R
673490,Ha-Seong Kim,R,R
673513,Yuki Matsui,L,L
673540,Kodai Senga,L,R
673548,Seiya Suzuki,R,R
673633,Yoshihisa Hirano,R,R
673820,Robinson Piña,R,R
673858,Jake Wong,R,R
673904,Jake Walsh,R,R
673929,Jordan Leasure,R,R
673962,Josh Jung,R,R
673965,Caleb Freeman,R,R
673995,Davis Wendzel,R,R
674003,Cody Bradford,L,L
674072,Tommy Henry,L,L
674285,Eduardo Salazar,R,R
674370,Osvaldo Bido,R,R
674384,Eduarniel Núñez,R,R
674441,Jacob Hurtubise,L,R
674444,Steven Cruz,R,R
674681,Michael Plassmeyer,L,L
674841,Andrew Alvarez,L,L
674944,Sean Guenther,L,L
675448,Blake Hunt,R,R
675512,Troy Melton,R,R
675540,Xzavion Curry,R,R
675627,Michael Grove,R,R
675649,Brian Miller,L,R
675650,Michael Mercado,R,R
675656,Kevin Smith,R,R
675659,Greg Jones,S,R
675660,Shane Drohan,L,L
675848,Juan Mejia,R,R
675911,Spencer Strider,R,R
675912,Zac Lowther,L,L
675915,David Bañuelos,R,R
675916,James Karinchak,R,R
675919,Nick Raquet,R,L
675921,Spencer Howard,R,R
675961,Alika Williams,R,R
675971,Kyle Dohy,L,L
675986,Canaan Smith-Njigba,L,R
675989,Cody Bolton,R,R
676044,Bob Seymour,L,R
676050,Packy Naughton,R,L
676051,Codi Heuer,R,R
676059,Jordan Westburg,R,R
676070,Jacob Amaya,R,R
676083,Janson Junk,R,R
676092,Collin Snider,R,R
676103,Damon Jones,L,L
676105,Jeff Criswell,R,R
676106,Emerson Hancock,R,R
676113,Zach DeLoach,L,R
676116,Ryan Noda,L,L
676130,José Buttó,R,R
676194,Jackson Tetreault,R,R
676206,Freddy Tarnok,R,R
676220,Seth Elledge,R,R
676254,Ryan Walker,R,R
676263,Jack Dreyer,R,L
676265,Cory Abbott,R,R
676272,Bobby Miller,L,R
676282,Joey Cantillo,L,L
676356,Jonny DeLuca,R,R
676369,Nelson Velázquez,R,R
676391,Ernie Clement,R,R
676395,Robert Garcia,R,L
676424,Alec Bettinger,R,R
676428,Brant Hurter,L,L
676439,Hunter Feduccia,L,R
676440,Tanner Bibee,R,R
676466,Jack Winkler,R,R
676467,Colton Gordon,L,L
676475,Alec Burleson,L,L
676477,Garrett Whitlock,R,R
676480,José Barrero,R,R
676508,Ben Casparius,R,R
676510,Nolan Hoffman,R,R
676534,Calvin Faucher,R,R
676551,Brewer Hicklen,R,R
676568,Ricky Vanasco,R,R
676571,PJ Poulin,R,L
676572,Eric Wagaman,R,R
676596,Josh Fleming,L,L
676604,Tyler Zuber,R,R
676606,Nick Margevicius,L,L
676609,José Caballero,R,R
676614,Bryan Sammons,L,L
676617,Riley O'Brien,R,R
676625,Rylan Bannon,R,R
676628,Mark Contreras,L,R
676632,Bligh Madris,L,R
676637,Phoenix Sanders,R,R
676641,Beau Sulser,R,R
676646,Zach Reks,L,R
676660,Jared Solomon,R,R
676661,Max Lazar,R,R
676664,JP Sears,R,L
676679,Luis Vázquez,R,R
676680,Tom Cosgrove,L,L
676684,Will Vest,R,R
676689,Ricky Karcher,R,R
676694,Jake Meyers,R,L
676701,Alan Trejo,R,R
676702,Hunter Stratton,R,R
676709,Ty Tice,L,R
676710,Kutter Crawford,R,R
676714,Brandon Hughes,S,L
676720,Tommy Romero,R,R
676724,Jared Young,L,R
676742,Cam Sanders,R,R
676755,Isaac Mattson,R,R
676760,Ron Marinaccio,R,R
676761,Irving Lopez,L,R
676766,Nick Snyder,R,R
676775,Keaton Winn,R,R
676782,Mickey McDonald,L,R
676801,Chas McCormick,R,L
676812,Carson McCusker,R,R
676831,Kodi Whitley,R,R
676840,Matt Peacock,R,R
676879,Aaron Ashby,R,L
676882,Chandler Seagle,R,R
676886,Jeremy Beasley,R,R
676896,Chris Roller,R,R
676900,Ryan Dorow,R,R
676910,Matt Seelinger,R,R
676914,Davis Schneider,R,R
676917,Cade Cavalli,R,R
676946,Matthew Batten,R,R
676950,David MacKinnon,R,R
676961,Caleb Boushley,R,R
676962,Ben Brown,R,R
676969,Brett de Geus,R,R
676974,Max Meyer,L,R
676979,Garrett Crochet,L,L
677008,Heston Kjerstad,L,R
677020,Josh Walker,L,L
677053,Andrew Nardi,L,L
677060,Chad Stevens,R,R
677076,Clayton Andrews,L,L
677161,Zack Kelly,R,R
677223,Jack Larsen,L,L
677347,Kyren Paris,R,R
677551,Wander Franco,S,R
677587,Brayan Rocchio,S,R
677588,José Tena,L,R
677592,Everson Pereira,R,R
677594,Julio Rodríguez,R,R
677595,Ronny Mauricio,S,R
677649,Ezequiel Duran,R,R
677651,Luis Garcia,R,R
677800,Wilyer Abreu,L,L
677865,Justin Bruihl,L,L
677870,Leo Jiménez,R,R
677941,Jordyn Adams,R,R
677942,Blaze Alexander,R,R
677943,Will Banfield,R,R
677944,Slade Cecconi,R,R
677950,Alek Thomas,L,L
677951,Bobby Witt Jr.,R,R
677952,Braxton Ashcraft,L,R
677954,Jordan Groshans,R,R
677955,Jaden Hill,R,R
677956,Rece Hinds,R,R
677958,Kumar Rocker,R,R
677960,Ryan Weathers,R,L
677961,Cole Wilcox,R,R
677976,Randy Dobnak,R,R
678009,Parker Meadows,L,R
678011,Anthony Seigler,S,S
678020,Seth Halvorsen,R,R
678022,Jack Perkins,R,R
678024,Mike Vasil,L,R
678061,Ray Kerr,L,L
678215,Luarbert Arias,R,R
678218,Brandon Valenzuela,S,R
678225,Ji Hwan Bae,L,R
678226,Daysbel Hernández,R,R
678246,Miguel Vargas,R,R
678316,Omar Cruz,L,L
678368,Valente Bellozo,R,R
678391,Jorbit Vivas,L,R
678394,Brayan Bello,R,R
678489,Jorge Barrosa,S,L
678495,Randy Rodríguez,R,R
678545,Osleivis Basabe,R,R
678554,Curtis Mead,R,R
678576,Wilkin Ramos,R,R
678577,Junior Perez,R,R
678606,José A. Ferrer,L,L
678662,Ezequiel Tovar,R,R
678692,Ronny Henriquez,R,R
678821,Luis Peralta,L,L
678868,Eddy Yean,R,R
678877,Jhonkensy Noel,R,R
678882,Ceddanne Rafaela,R,R
678894,Liover Peguero,R,R
678906,Kai-Wei Teng,R,R
679032,Johan Rojas,R,R
679156,Walter Pennington,L,L
679346,Edgar Navarro,R,R
679358,Eric Orze,R,R
679525,Alec Marsh,R,R
679529,Spencer Torkelson,R,R
679563,José Rodríguez,R,R
679631,Terrin Vavra,L,R
679775,Kyle Backhus,L,L
679822,Justin Foscue,R,R
679845,Nick Loftin,R,R
679881,J.P. Martínez,L,L
679883,Luinder Avila,R,R
679885,Justin Martinez,R,R
679922,Carlos Duran,R,R
680118,Dairon Blanco,R,R
680232,Jackson Wolf,L,L
680418,Tyler Cropley,R,R
680430,Nick Allgeyer,L,L
680474,Max Schuemann,R,R
680552,Travis Swaggerty,L,L
680570,Grayson Rodriguez,L,R
680572,Adam Kloffenstein,R,R
680573,Simeon Woods Richardson,R,R
680574,Matt McLain,R,R
680577,DaShawn Keirsey Jr.,L,L
680604,Blas Castaño,R,R
680684,Gunnar Hoglund,L,R
680686,Josiah Gray,R,R
680689,Lyon Richardson,S,R
680692,Jonathan Stiever,R,R
680694,Kyle Bradish,R,R
680700,Richie Palacios,L,R
680701,John Rooney,R,L
680702,Joey Gerber,R,R
680704,Nick Sandlin,R,R
680716,Jonathan Ornelas,R,R
680718,Addison Barger,L,R
680723,Drew Rom,L,L
680728,Adrian Del Castillo,L,R
680729,Garrett McDaniels,L,L
680730,Mitchell Parker,L,L
680732,Sean Burke,R,R
680735,Austin Cox,L,L
680736,Justin Wrobleski,L,L
680737,Michael Helman,R,R
680739,Josh Winder,R,R
680742,Jonathan Bowlan,R,R
680744,Ty Madden,R,R
680755,Braydon Fisher,R,R
680757,Steven Kwan,L,L
680767,Victor Vodnik,R,R
680769,CJ Alexander,L,R
680776,Jarren Duran,L,R
680777,Ryan Jeffers,R,R
680779,Henry Davis,R,R
680802,Ryan Weiss,R,R
680814,Peyton Burdick,R,R
680837,Ryan Fitzgerald,L,R
680862,Willie MacIver,R,R
680869,Zack Gelof,R,R
680880,Grant Holman,R,R
680885,Spencer Schwellenbach,R,R
680891,Jack Neely,R,R
680897,Nick Nastrini,R,R
680911,Owen Miller,R,R
680916,Franco Aleman,R,R
680951,Doug Nikhazy,L,L
680963,Cody Wilson,R,R
680977,Brendan Donovan,L,R
680983,Kelvin Cáceres,R,R
681006,Josh Simpson,L,L
681035,Christian Scott,R,R
681066,Ky Bush,L,L
681082,Bryson Stott,L,R
681084,Tanner Andrews,R,R
681146,Jonah Bride,R,R
681151,Jayden Murray,R,R
681168,Luis Curvelo,R,R
681190,Randy Vásquez,R,R
681198,TJ Rumfield,L,R
681217,Chase Silseth,R,R
681252,Jack Anderson,R,R
681293,Spencer Arrighetti,R,R
681297,Colton Cowser,L,R
681343,Shane Smith,R,R
681347,Mike Burrows,R,R
681351,Logan O'Hoppe,R,R
681393,Connor Norby,R,R
681402,Gus Varland,L,R
681432,Luke Little,L,L
681460,Brooks Baldwin,S,R
681464,Frank German,R,R
681481,Kerry Carpenter,L,R
681508,Mickey Gasper,S,R
681517,Kyle Leahy,S,R
681526,Bryan Lavastida,R,R
681546,James Outman,L,R
681584,David Villar,R,R
681624,Andy Pages,R,R
681676,Ryan Fernandez,R,R
681715,Heriberto Hernández,R,R
681751,Lazaro Estrada,R,R
681799,Ethan Roberts,R,R
681806,Andrew Wantz,R,R
681807,David Fry,R,R
681808,Chris Vallimont,R,R
681810,Austin Warren,R,R
681857,Reese Olson,R,R
681867,Cooper Criswell,R,R
681869,Shawn Dubin,R,R
681870,Erik Sabrowski,R,L
681871,Eli Villalobos,R,R
681882,Colin Selby,R,R
681885,Evan Lee,L,L
681892,Kody Funderburk,L,L
681895,Evan Sisk,L,L
681909,Justin Dean,R,R
681911,Alex Vesia,L,L
681916,Dylan Smith,R,R
681962,Vinny Capra,R,R
681982,Grant Anderson,R,R
681987,Nate Eaton,R,R
682010,Lane Ramsey,R,R
682016,William Woods,R,R
682027,Cam Alldred,L,L
682051,Garrett Hill,R,R
682052,Jacob Lopez,L,L
682073,David Hensley,R,R
682119,Levi Jordan,R,R
682120,Tim Herrin,L,L
682144,Jayvien Sandridge,L,L
682171,Penn Murfee,R,R
682175,Joe Jacques,L,L
682177,Daniel Schneemann,L,R
682183,Drew Avans,L,L
682227,Brandon Williamson,R,L
682243,Bryce Miller,R,R
682254,Mason Montgomery,L,L
682274,Yaramil Hiraldo,R,R
682445,Domingo Gonzalez,R,R
682515,Logan Porter,R,R
682608,Peyton Gray,R,R
682610,Roddery Muñoz,R,R
682617,Marco Luciano,R,R
682619,Orelvis Martinez,R,R
682622,Noelvi Marte,R,R
682626,Francisco Alvarez,R,R
682634,Kevin Alcántara,R,R
682641,Luis Matos,R,R
682653,Warming Bernabel,R,R
682657,Angel Martínez,S,R
682663,Agustín Ramírez,R,R
682668,Luisangel Acuña,R,R
682674,Victor Bericoto,R,R
682729,Jonatan Clase,S,R
682769,Eiberson Castellano,R,R
682790,Wikelman González,R,R
682818,Yohendrick Piñango,L,L
682825,Luis Mey,R,R
682829,Elly De La Cruz,S,R
682842,Abner Uribe,R,R
682847,Luis Ortiz,R,R
682848,Endy Rodríguez,S,R
682868,Bryan Ramos,R,R
682877,Juan Brito,S,R
682927,Ronny Simon,S,R
682928,CJ Abrams,L,R
682967,Devin Sweet,S,R
682982,Daniel Espino,R,R
682985,Riley Greene,L,L
682987,Spencer Jones,L,L
682988,Tyler Locklear,R,R
682989,Victor Mederos,R,R
682990,Quinn Priester,R,R
682995,Hunter Barco,L,L
682997,Tyler Callihan,L,R
682998,Corbin Carroll,L,L
683000,Riley Cornelio,R,R
683002,Gunnar Henderson,L,R
683003,Jared Jones,L,R
683004,Jack Leiter,R,R
683011,Anthony Volpe,R,R
683021,Michael Stefanic,R,R
683068,Zach Penrod,L,L
683079,Omar Martinez,L,R
683083,Nasim Nuñez,S,R
683090,Matthew Lugo,R,R
683146,Brett Baty,L,R
683155,Joey Estes,R,R
683175,Connor Phillips,R,R
683227,Cody Freeman,R,R
683232,Nick Mears,R,R
683352,Mitch Bratt,L,L
683357,Owen Caissie,L,R
683409,Angel Chivilli,R,R
683568,Jairo Iriarte,R,R
683618,Edgardo Henriquez,R,R
683627,Anthony Molina,R,R
683679,Jesus Rodriguez,R,R
683734,Andrew Vaughn,R,R
683737,Michael Busch,L,R
683742,Jose Franco,R,R
683748,Victor Mesa Jr.,L,L
683766,Christian Koss,R,R
683769,Hunter Gaddis,R,R
683770,Will Robertson,L,L
683822,Naoyuki Uwasawa,R,R
683953,Travis Bazzana,L,R
684007,Shota Imanaga,L,L
684049,Brandan Bidois,R,R
684320,Yariel Rodríguez,R,R
684974,Craig Yoho,R,R
685005,Christian Roa,R,R
685068,Carson Ragsdale,R,R
685107,Anthony Veneziano,L,L
685112,Zach McCambley,L,R
685116,Austin Kitchen,L,L
685126,Brandon Eisert,L,L
685133,Wade Meckler,L,R
685299,Tanner Gordon,L,R
685301,Matt Gorski,R,R
685314,Andrew Saalfrank,L,L
685326,McCade Brown,R,R
685410,Peyton Battenfield,R,R
685493,Shun Yamaguchi,R,R
685503,Kohei Arihara,R,R
685744,Kenedy Corona,R,R
685801,Hunter Bigge,R,R
686217,Sal Frelick,L,R
686218,Emmet Sheehan,R,R
686228,Juan Burgos,R,R
686249,Nathan Wiles,R,R
686294,Amos Willingham,R,R
686452,Drew Millas,S,R
686469,Vinnie Pasquantino,L,L
686475,Tyler Tolbert,R,R
686482,Logan Driscoll,L,R
686490,Cam Eden,R,R
686527,Dominic Canzone,L,R
686531,Andre Lipcius,R,R
686539,Declan Cronin,R,R
686554,Oliver Dunn,L,R
686555,Isaac Collins,S,R
686560,Gavin Collyer,R,R
686563,Jonathan Cannon,R,R
686580,Justin Slaten,R,R
686610,Ken Waldichuk,L,L
686611,Dylan Crews,R,R
686613,Hunter Brown,R,R
686642,Fraser Ellard,L,L
686651,Levi Stoudt,R,R
686654,Ty Adcock,R,R
686668,Brenton Doyle,R,R
686676,Korey Lee,R,R
686678,Chase Solesky,R,R
686681,Michael Massey,L,R
686701,Ryan Bergert,R,R
686730,Carson Spiers,R,R
686747,Joe La Sorsa,L,L
686751,Seth Johnson,R,R
686752,Ryan Pepiot,R,R
686753,Drey Jameson,R,R
686759,TJ Hopkins,R,R
686765,Nick Sogard,S,R
686780,Pedro Pagés,R,R
686790,Trevor McDonald,R,R
686796,Blake Walston,L,L
686797,Brooks Lee,S,R
686799,Jack Kochanowicz,L,R
686823,Will Brennan,L,L
686826,Bryce Jarvis,L,R
686839,Brendan White,R,R
686842,McKinley Moore,R,R
686894,Joey Wiemer,R,R
686930,Mason Barnett,R,R
686948,Drake Baldwin,L,R
686972,Cole Waites,R,R
686973,Louis Varland,L,R
686993,Justin Sterner,R,R
687003,Brian Van Belle,R,R
687014,Nick Avila,R,R
687064,Brandon Young,R,R
687066,Eric Yang,R,R
687074,Tyler Owens,R,R
687075,Brandon Sproat,R,R
687093,Vaughn Grissom,R,R
687134,Bradley Blalock,R,R
687145,Evan Justice,L,L
687166,Austin Pope,R,R
687209,Zach Maxwell,R,R
687221,Dalton Rushing,L,R
687223,Carson Palmquist,L,L
687231,Darell Hernaiz,R,R
687239,Ben Peoples,L,R
687263,Zach Neto,R,R
687282,Gabriel Rincones Jr.,L,R
687287,Patrick Monteverde,R,L
687312,Gabriel Hughes,R,R
687330,Kevin Kelly,R,R
687362,Connor Gillispie,R,R
687363,Victor Scott II,L,L
687377,Orlando Ribalta,R,R
687394,Jack Brannigan,R,R
687396,Brent Headrick,L,L
687401,Joey Ortiz,R,R
687424,Anthony Maldonado,R,R
687462,Spencer Horwitz,L,R
687473,Ryan Gusto,R,R
687478,Cam Devanney,R,R
687515,Colby Thomas,R,R
687529,Grant McCray,L,R
687531,William Kempner,R,R
687551,Drew Gilbert,L,L
687562,Jake Bennett,L,L
687570,Connor Prielipp,L,L
687589,Dom Hamel,R,R
687597,Jordan Beck,R,R
687606,Paxton Schultz,L,R
687637,Dylan Beavers,L,R
687721,Cameron Weston,R,R
687749,Jase Bowen,R,R
687765,Mitch Spence,R,R
687792,DJ Herz,R,L
687798,Nick Robertson,R,R
687799,Cade Marlowe,L,R
687830,Sawyer Gipson-Long,R,R
687847,Marc Church,R,R
687849,Zak Kent,R,R
687859,Troy Johnston,L,L
687863,Porter Hodge,R,R
687888,Brandon Walter,L,L
687911,Bryan King,R,L
687922,Easton Lucas,L,L
687924,Julian Aguiar,L,R
687931,Carson Whisenhunt,L,L
687941,Alec Gamboa,S,L
687952,Christian Encarnacion-Strand,R,R
687957,Dustin Harris,L,R
687985,Josh White,R,R
688010,Nate Fisher,L,L
688107,Robert Gasser,L,L
688138,Logan Evans,R,R
688158,David Morgan,R,R
688297,Chris Roycroft,R,R
688363,Graham Pauley,L,R
688427,Kolton Ingram,L,L
688497,Taylor Rashi,R,R
688642,Zach Agnos,R,R
688760,Blaine Crim,R,R
688883,Peyton Pallette,R,R
689017,Landon Knack,L,R
689041,Rhylan Thomas,L,L
689147,Orion Kerkering,R,R
689149,Chad Dallas,R,R
689167,Jeff Lindgren,R,R
689172,Brett Wisely,L,R
689200,Jacob Melton,L,L
689225,Beau Brieske,R,R
689254,Mason Fluharty,R,L
