GamePk,Season,Date,DayNight,AwayTeam,HomeTeam,AwayScore,HomeScore,Venue,Temp,Condition,WindSpeed,WindDir
746417,2024,2024-09-27,night,CWS,DET,1,4,Comerica Park,75,Cloudy,22,In From LF
746494,2024,2024-09-27,night,LAD,COL,11,4,Coors Field,83,Clear,6,In From CF
746580,2024,2024-09-27,night,HOU,CLE,5,2,Progressive Field,72,Cloudy,12,In From RF
746822,2024,2024-09-27,day,CIN,CHC,0,1,Wrigley Field,71,Overcast,22,In From RF
746904,2024,2024-09-27,night,TB,BOS,2,1,Fenway Park,72,Partly Cloudy,6,Out To LF
747065,2024,2024-09-27,night,KC,ATL,0,3,Truist Park,72,Cloudy,9,L To R
747145,2024,2024-09-27,night,SD,AZ,5,3,Chase Field,77,Roof Closed,0,None
744799,2024,2024-09-28,day,PHI,WSH,3,6,Nationals Park,84,Partly Cloudy,6,R To L
744878,2024,2024-09-28,day,MIA,TOR,8,1,Rogers Centre,68,Roof Closed,0,None
745203,2024,2024-09-28,night,OAK,SEA,6,7,T-Mobile Park,55,Roof Closed,0,Calm
745281,2024,2024-09-28,day,STL,SF,5,6,Oracle Park,65,Partly Cloudy,14,Out To CF
745685,2024,2024-09-28,day,PIT,NYY,9,4,Yankee Stadium,65,Overcast,14,In From CF
745849,2024,2024-09-28,night,BAL,MIN,9,2,Target Field,84,Clear,6,In From LF
745931,2024,2024-09-28,night,NYM,MIL,0,6,American Family Field,71,Clear,16,L To R
746171,2024,2024-09-28,night,TEX,LAA,9,8,Angel Stadium,71,Clear,6,R To L
746414,2024,2024-09-28,day,CWS,DET,4,0,Comerica Park,70,Drizzle,9,L To R
746499,2024,2024-09-28,night,LAD,COL,13,2,Coors Field,86,Clear,8,Out To LF
746578,2024,2024-09-28,night,HOU,CLE,4,3,Progressive Field,73,Overcast,7,In From CF
746819,2024,2024-09-28,day,CIN,CHC,0,3,Wrigley Field,68,Cloudy,16,In From LF
746902,2024,2024-09-28,day,TB,BOS,7,2,Fenway Park,71,Sunny,8,R To L
747066,2024,2024-09-28,night,KC,ATL,1,2,Truist Park,72,Cloudy,7,R To L
747146,2024,2024-09-28,night,SD,AZ,5,0,Chase Field,78,Roof Closed,0,None
744798,2024,2024-09-29,day,PHI,WSH,6,3,Nationals Park,69,Overcast,6,In From RF
744880,2024,2024-09-29,day,MIA,TOR,3,1,Rogers Centre,69,Partly Cloudy,15,L To R
745201,2024,2024-09-29,day,OAK,SEA,4,6,T-Mobile Park,56,Partly Cloudy,1,Calm
745282,2024,2024-09-29,day,STL,SF,6,1,Oracle Park,62,Partly Cloudy,8,Out To CF
745686,2024,2024-09-29,day,PIT,NYY,4,6,Yankee Stadium,61,Rain,10,In From LF
745846,2024,2024-09-29,day,BAL,MIN,6,2,Target Field,79,Sunny,5,R To L
745932,2024,2024-09-29,day,NYM,MIL,5,0,American Family Field,72,Sunny,15,L To R
746174,2024,2024-09-29,day,TEX,LAA,8,0,Angel Stadium,75,Sunny,6,Out To CF
746416,2024,2024-09-29,day,CWS,DET,9,5,Comerica Park,72,Overcast,8,In From LF
746496,2024,2024-09-29,day,LAD,COL,2,1,Coors Field,85,Partly Cloudy,3,R To L
746820,2024,2024-09-29,day,CIN,CHC,3,0,Wrigley Field,71,Cloudy,15,In From CF
746901,2024,2024-09-29,day,TB,BOS,1,3,Fenway Park,69,Cloudy,6,Out To LF
747061,2024,2024-09-29,day,KC,ATL,4,2,Truist Park,76,Partly Cloudy,8,Out To LF
747147,2024,2024-09-29,day,SD,AZ,2,11,Chase Field,78,Roof Closed,0,None
747064,2024,2024-09-30,day,NYM,ATL,0,3,Truist Park,76,Cloudy,7,R To L
747139,2024,2024-09-30,day,NYM,ATL,8,7,Truist Park,73,Overcast,4,R To L
778563,2025,2025-03-18,night,LAD,CHC,4,1,Tokyo Dome,72,Dome,0,None
778564,2025,2025-03-19,night,LAD,CHC,6,3,Tokyo Dome,72,Dome,0,None
778545,2025,2025-03-27,day,ATL,SD,4,7,Petco Park,66,Partly Cloudy,9,L To R
778546,2025,2025-03-27,day,DET,LAD,4,5,Dodger Stadium,69,Partly Cloudy,3,Out To RF
778547,2025,2025-03-27,night,ATH,SEA,2,4,T-Mobile Park,55,Roof Closed,0,Calm
778551,2025,2025-03-27,day,MIN,STL,3,5,Busch Stadium,63,Cloudy,8,In From RF
778552,2025,2025-03-27,night,CHC,AZ,10,6,Chase Field,87,Clear,6,L To R
778553,2025,2025-03-27,day,BOS,TEX,5,2,Globe Life Field,74,Roof Closed,0,None
778554,2025,2025-03-27,day,LAA,CWS,1,8,Rate Field,54,Cloudy,11,In From RF
778555,2025,2025-03-27,day,PHI,WSH,7,3,Nationals Park,57,Sunny,5,L To R
778556,2025,2025-03-27,day,BAL,TOR,12,2,Rogers Centre,68,Roof Closed,0,None
778557,2025,2025-03-27,day,MIL,NYY,2,4,Yankee Stadium,48,Sunny,17,Out To LF
778558,2025,2025-03-27,day,CLE,KC,7,4,Kauffman Stadium,76,Partly Cloudy,12,R To L
778559,2025,2025-03-27,day,NYM,HOU,1,3,Daikin Park,73,Roof Closed,0,None
778561,2025,2025-03-27,day,SF,CIN,6,4,Great American Ball Park,61,Partly Cloudy,10,R To L
778562,2025,2025-03-27,day,PIT,MIA,4,5,loanDepot Park,76,Sunny,7,In From LF
778518,2025,2025-03-28,night,NYM,HOU,3,1,Daikin Park,73,Roof Closed,0,None
778541,2025,2025-03-28,night,ATH,SEA,7,0,T-Mobile Park,52,Roof Closed,6,Out To LF
778542,2025,2025-03-28,night,ATL,SD,3,4,Petco Park,59,Partly Cloudy,8,L To R
778543,2025,2025-03-28,night,CHC,AZ,1,8,Chase Field,80,Partly Cloudy,7,L To R
778544,2025,2025-03-28,night,DET,LAD,5,8,Dodger Stadium,61,Cloudy,7,Out To CF
778548,2025,2025-03-28,night,PIT,MIA,4,3,loanDepot Park,77,Partly Cloudy,15,In From LF
778549,2025,2025-03-28,night,BAL,TOR,2,8,Rogers Centre,72,Roof Closed,0,None
778550,2025,2025-03-28,night,BOS,TEX,1,4,Globe Life Field,74,Roof Closed,0,None
778560,2025,2025-03-28,day,COL,TB,2,3,George M. Steinbrenner Field,84,Partly Cloudy,14,R To L
778520,2025,2025-03-29,day,ATL,SD,0,1,Petco Park,62,Partly Cloudy,9,L To R
778521,2025,2025-03-29,night,ATH,SEA,4,2,T-Mobile Park,56,Partly Cloudy,2,Out To RF
778528,2025,2025-03-29,day,MIN,STL,1,5,Busch Stadium,68,Cloudy,10,Out To LF
778529,2025,2025-03-29,day,CLE,KC,3,4,Kauffman Stadium,77,Partly Cloudy,17,R To L
778530,2025,2025-03-29,night,NYM,HOU,1,2,Daikin Park,73,Roof Closed,0,None
778531,2025,2025-03-29,night,BOS,TEX,3,4,Globe Life Field,74,Roof Closed,0,None
778532,2025,2025-03-29,night,CHC,AZ,4,3,Chase Field,79,Clear,2,In From CF
778533,2025,2025-03-29,night,DET,LAD,3,7,Dodger Stadium,63,Partly Cloudy,1,L To R
778534,2025,2025-03-29,day,LAA,CWS,1,0,Rate Field,67,Partly Cloudy,14,In From RF
778535,2025,2025-03-29,day,PHI,WSH,11,6,Nationals Park,81,Overcast,7,Out To RF
778536,2025,2025-03-29,day,BAL,TOR,9,5,Rogers Centre,68,Roof Closed,0,None
778537,2025,2025-03-29,day,COL,TB,2,1,George M. Steinbrenner Field,84,Partly Cloudy,7,In From CF
778538,2025,2025-03-29,day,MIL,NYY,9,20,Yankee Stadium,78,Partly Cloudy,15,Out To CF
778539,2025,2025-03-29,day,PIT,MIA,4,5,loanDepot Park,72,Roof Closed,0,None
778540,2025,2025-03-29,day,SF,CIN,2,3,Great American Ball Park,76,Partly Cloudy,14,In From RF
778510,2025,2025-03-30,day,CLE,KC,6,2,Kauffman Stadium,45,Partly Cloudy,14,L To R
778513,2025,2025-03-30,day,ATH,SEA,1,2,T-Mobile Park,59,Partly Cloudy,2,R To L
778514,2025,2025-03-30,day,ATL,SD,0,5,Petco Park,63,Partly Cloudy,10,L To R
778515,2025,2025-03-30,day,CHC,AZ,6,10,Chase Field,79,Sunny,6,Varies
778516,2025,2025-03-30,day,BOS,TEX,2,3,Globe Life Field,74,Roof Closed,0,None
778517,2025,2025-03-30,day,MIN,STL,2,9,Busch Stadium,74,Partly Cloudy,14,R To L
778519,2025,2025-03-30,day,PIT,MIA,2,3,loanDepot Park,72,Roof Closed,0,None
778522,2025,2025-03-30,day,SF,CIN,6,3,Great American Ball Park,69,Cloudy,12,R To L
778523,2025,2025-03-30,day,MIL,NYY,3,12,Yankee Stadium,44,Partly Cloudy,10,In From LF
778524,2025,2025-03-30,day,COL,TB,4,6,George M. Steinbrenner Field,80,Partly Cloudy,12,R To L
778525,2025,2025-03-30,day,BAL,TOR,1,3,Rogers Centre,68,Roof Closed,0,None
778526,2025,2025-03-30,day,PHI,WSH,1,5,Nationals Park,79,Partly Cloudy,16,Out To CF
778527,2025,2025-03-30,day,LAA,CWS,3,2,Rate Field,76,Partly Cloudy,7,R To L
778496,2025,2025-03-31,night,DET,SEA,9,6,T-Mobile Park,47,Roof Closed,0,Calm
778499,2025,2025-03-31,night,CLE,SD,2,7,Petco Park,60,Cloudy,7,L To R
778500,2025,2025-03-31,night,ATL,LAD,1,6,Dodger Stadium,59,Partly Cloudy,4,Out To RF
778501,2025,2025-03-31,night,CHC,ATH,18,3,Sutter Health Park,52,Partly Cloudy,12,Varies
778502,2025,2025-03-31,day,COL,PHI,1,6,Citizens Bank Park,77,Partly Cloudy,16,Out To CF
778503,2025,2025-03-31,night,LAA,STL,5,4,Busch Stadium,52,Partly Cloudy,7,L To R
778504,2025,2025-03-31,day,KC,MIL,11,1,American Family Field,65,Roof Closed,0,None
778505,2025,2025-03-31,night,SF,HOU,7,2,Daikin Park,73,Roof Closed,0,None
778506,2025,2025-03-31,day,MIN,CWS,0,9,Rate Field,39,Cloudy,12,Out To CF
778507,2025,2025-03-31,night,WSH,TOR,2,5,Rogers Centre,68,Roof Closed,0,None
778508,2025,2025-03-31,night,PIT,TB,1,6,George M. Steinbrenner Field,79,Partly Cloudy,10,Out To CF
778509,2025,2025-03-31,night,NYM,MIA,10,4,loanDepot Park,72,Roof Closed,0,None
778511,2025,2025-03-31,night,TEX,CIN,3,14,Great American Ball Park,44,Cloudy,10,Out To CF
778512,2025,2025-03-31,day,BOS,BAL,5,8,Oriole Park at Camden Yards,82,Partly Cloudy,6,Out To CF
778485,2025,2025-04-01,night,CLE,SD,0,7,Petco Park,61,Partly Cloudy,11,In From LF
778486,2025,2025-04-01,night,DET,SEA,4,1,T-Mobile Park,53,Roof Closed,5,Out To LF
778487,2025,2025-04-01,night,ATL,LAD,1,3,Dodger Stadium,60,Partly Cloudy,12,Out To RF
778488,2025,2025-04-01,night,KC,MIL,0,5,American Family Field,63,Roof Closed,0,None
778489,2025,2025-04-01,night,SF,HOU,3,1,Daikin Park,73,Roof Closed,0,None
778490,2025,2025-04-01,night,MIN,CWS,8,3,Rate Field,42,Cloudy,14,In From LF
778491,2025,2025-04-01,night,WSH,TOR,3,5,Rogers Centre,68,Roof Closed,0,None
778492,2025,2025-04-01,night,AZ,NYY,7,5,Yankee Stadium,50,Partly Cloudy,10,Out To RF
778493,2025,2025-04-01,night,PIT,TB,0,7,George M. Steinbrenner Field,85,Clear,10,Out To CF
778494,2025,2025-04-01,night,CHC,ATH,7,4,Sutter Health Park,55,Partly Cloudy,12,Out To CF
778495,2025,2025-04-01,night,LAA,STL,9,7,Busch Stadium,59,Cloudy,17,R To L
778497,2025,2025-04-01,night,NYM,MIA,2,4,loanDepot Park,81,Cloudy,8,In From CF
778498,2025,2025-04-01,night,TEX,CIN,1,0,Great American Ball Park,55,Partly Cloudy,6,In From CF
778469,2025,2025-04-02,day,DET,SEA,2,3,T-Mobile Park,50,Roof Closed,0,None
778471,2025,2025-04-02,day,CHC,ATH,10,2,Sutter Health Park,57,Sunny,6,L To R
778472,2025,2025-04-02,night,ATL,LAD,5,6,Dodger Stadium,63,Partly Cloudy,12,Out To RF
778473,2025,2025-04-02,day,LAA,STL,5,12,Busch Stadium,75,Overcast,25,Out To LF
778474,2025,2025-04-02,day,MIN,CWS,6,1,Rate Field,61,Partly Cloudy,11,In From CF
778475,2025,2025-04-02,day,SF,HOU,6,3,Daikin Park,73,Roof Closed,0,None
778476,2025,2025-04-02,day,CLE,SD,2,5,Petco Park,60,Partly Cloudy,16,L To R
778477,2025,2025-04-02,day,KC,MIL,2,3,American Family Field,64,Roof Closed,0,None
778478,2025,2025-04-02,day,WSH,TOR,2,4,Rogers Centre,68,Roof Closed,0,None
778479,2025,2025-04-02,day,PIT,TB,4,2,George M. Steinbrenner Field,89,Sunny,13,R To L
778480,2025,2025-04-02,day,TEX,CIN,1,0,Great American Ball Park,71,Partly Cloudy,16,R To L
778481,2025,2025-04-02,day,NYM,MIA,6,5,loanDepot Park,84,Partly Cloudy,13,In From LF
778482,2025,2025-04-02,night,COL,PHI,1,5,Citizens Bank Park,47,Cloudy,14,R To L
778483,2025,2025-04-02,night,BOS,BAL,3,0,Oriole Park at Camden Yards,57,Overcast,5,Out To LF
778484,2025,2025-04-02,night,AZ,NYY,4,3,Yankee Stadium,42,Partly Cloudy,13,R To L
778462,2025,2025-04-03,day,HOU,MIN,5,2,Target Field,42,Partly Cloudy,9,Out To CF
778466,2025,2025-04-03,night,AZ,NYY,7,9,Yankee Stadium,71,Cloudy,9,Out To LF
778467,2025,2025-04-03,day,COL,PHI,1,3,Citizens Bank Park,71,Drizzle,12,Out To CF
778468,2025,2025-04-03,night,CIN,MIL,0,1,American Family Field,61,Roof Closed,0,None
778470,2025,2025-04-03,day,BOS,BAL,8,4,Oriole Park at Camden Yards,71,Overcast,12,Out To LF
778444,2025,2025-04-04,day,SEA,SF,9,10,Oracle Park,62,Sunny,9,Varies
778447,2025,2025-04-04,night,CLE,LAA,8,6,Angel Stadium,65,Clear,8,Out To RF
778453,2025,2025-04-04,night,CIN,MIL,2,3,American Family Field,66,Roof Closed,0,None
778454,2025,2025-04-04,night,TB,TEX,2,5,Globe Life Field,74,Roof Closed,0,None
778455,2025,2025-04-04,night,BAL,KC,2,8,Kauffman Stadium,47,Cloudy,11,L To R
778456,2025,2025-04-04,day,ATH,COL,6,3,Coors Field,37,Snow,13,In From RF
778457,2025,2025-04-04,night,AZ,WSH,6,4,Nationals Park,72,Partly Cloudy,7,In From CF
778458,2025,2025-04-04,day,CWS,DET,4,7,Comerica Park,50,Sunny,8,L To R
778459,2025,2025-04-04,night,LAD,PHI,2,3,Citizens Bank Park,67,Partly Cloudy,8,In From CF
778460,2025,2025-04-04,day,SD,CHC,1,3,Wrigley Field,44,Cloudy,9,In From CF
778461,2025,2025-04-04,day,NYY,PIT,9,4,PNC Park,58,Cloudy,4,In From LF
778463,2025,2025-04-04,day,STL,BOS,9,13,Fenway Park,67,Sunny,8,L To R
778464,2025,2025-04-04,night,MIA,ATL,0,10,Truist Park,86,Cloudy,8,L To R
778465,2025,2025-04-04,day,TOR,NYM,0,5,Citi Field,69,Cloudy,11,L To R
778436,2025,2025-04-05,night,SEA,SF,1,4,Oracle Park,66,Clear,7,Out To CF
778437,2025,2025-04-05,night,CLE,LAA,4,10,Angel Stadium,75,Clear,11,Out To RF
778438,2025,2025-04-05,night,TB,TEX,4,6,Globe Life Field,74,Roof Closed,0,None
778439,2025,2025-04-05,night,CIN,MIL,11,7,American Family Field,68,Roof Closed,0,None
778440,2025,2025-04-05,day,HOU,MIN,1,6,Target Field,38,Sunny,8,Out To RF
778441,2025,2025-04-05,day,BAL,KC,8,1,Kauffman Stadium,45,Partly Cloudy,17,In From LF
778442,2025,2025-04-05,night,ATH,COL,7,4,Coors Field,41,Clear,3,In From LF
778445,2025,2025-04-05,day,CWS,DET,2,7,Comerica Park,46,Cloudy,6,Out To CF
778446,2025,2025-04-05,night,TOR,NYM,2,3,Citi Field,45,Cloudy,7,In From RF
778448,2025,2025-04-05,day,LAD,PHI,3,1,Citizens Bank Park,55,Cloudy,9,R To L
778449,2025,2025-04-05,day,NYY,PIT,10,4,PNC Park,70,Overcast,10,Out To LF
778450,2025,2025-04-05,day,SD,CHC,1,7,Wrigley Field,49,Partly Cloudy,10,In From LF
778451,2025,2025-04-05,night,MIA,ATL,4,0,Truist Park,86,Partly Cloudy,8,Out To RF
778452,2025,2025-04-05,day,AZ,WSH,3,4,Nationals Park,73,Cloudy,9,Out To LF
778419,2025,2025-04-06,day,HOU,MIN,9,7,Target Field,52,Sunny,10,Out To LF
778420,2025,2025-04-06,day,TB,TEX,3,4,Globe Life Field,74,Roof Closed,0,None
778421,2025,2025-04-06,day,CIN,MIL,2,8,American Family Field,67,Roof Closed,0,None
778422,2025,2025-04-06,day,BAL,KC,1,4,Kauffman Stadium,50,Partly Cloudy,8,In From LF
778423,2025,2025-04-06,day,ATH,COL,5,12,Coors Field,52,Partly Cloudy,10,In From LF
778425,2025,2025-04-06,day,CLE,LAA,2,6,Angel Stadium,81,Sunny,5,Out To CF
778427,2025,2025-04-06,day,SEA,SF,4,5,Oracle Park,60,Partly Cloudy,8,Out To CF
778428,2025,2025-04-06,day,NYY,PIT,4,5,PNC Park,41,Overcast,10,L To R
778429,2025,2025-04-06,day,AZ,WSH,4,5,Nationals Park,59,Overcast,14,In From LF
778430,2025,2025-04-06,day,SD,CHC,8,7,Wrigley Field,44,Sunny,4,In From CF
778432,2025,2025-04-06,night,STL,BOS,7,18,Fenway Park,53,Partly Cloudy,2,Out To RF
778433,2025,2025-04-06,day,CWS,DET,3,4,Comerica Park,45,Partly Cloudy,7,Out To RF
778434,2025,2025-04-06,day,LAD,PHI,7,8,Citizens Bank Park,56,Cloudy,9,In From LF
778435,2025,2025-04-06,day,TOR,NYM,1,2,Citi Field,52,Cloudy,9,In From LF
778443,2025,2025-04-06,day,STL,BOS,4,5,Fenway Park,47,Overcast,6,L To R
778405,2025,2025-04-07,night,HOU,SEA,3,4,T-Mobile Park,52,Roof Closed,0,None
778410,2025,2025-04-07,night,CIN,SF,2,0,Oracle Park,56,Partly Cloudy,9,Out To CF
778411,2025,2025-04-07,night,TEX,CHC,0,7,Wrigley Field,34,Cloudy,17,In From LF
778412,2025,2025-04-07,night,MIN,KC,2,4,Kauffman Stadium,52,Clear,14,L To R
778413,2025,2025-04-07,night,BAL,AZ,5,1,Chase Field,82,Partly Cloudy,2,L To R
778414,2025,2025-04-07,night,SD,ATH,5,4,Sutter Health Park,67,Partly Cloudy,7,Out To LF
778415,2025,2025-04-07,night,STL,PIT,4,8,PNC Park,55,Partly Cloudy,12,Out To CF
778416,2025,2025-04-07,night,MIA,NYM,0,2,Citi Field,42,Cloudy,5,In From CF
778418,2025,2025-04-07,night,LAD,WSH,4,6,Nationals Park,45,Cloudy,8,In From CF
778424,2025,2025-04-07,day,NYY,DET,2,6,Comerica Park,38,Cloudy,16,Out To LF
778426,2025,2025-04-07,night,TOR,BOS,6,2,Fenway Park,38,Overcast,4,In From RF
778394,2025,2025-04-08,night,MIL,COL,7,1,Coors Field,71,Cloudy,4,L To R
778395,2025,2025-04-08,night,SD,ATH,4,10,Sutter Health Park,71,Clear,7,Out To RF
778396,2025,2025-04-08,night,BAL,AZ,3,4,Chase Field,85,Clear,6,L To R
778397,2025,2025-04-08,night,CIN,SF,1,0,Oracle Park,59,Clear,14,Out To CF
778398,2025,2025-04-08,night,HOU,SEA,2,1,T-Mobile Park,50,Roof Closed,12,Out To CF
778400,2025,2025-04-08,night,MIN,KC,1,2,Kauffman Stadium,58,Clear,14,Out To LF
778401,2025,2025-04-08,night,TEX,CHC,6,10,Wrigley Field,35,Clear,11,In From RF
778402,2025,2025-04-08,day,CWS,CLE,0,1,Progressive Field,35,Partly Cloudy,14,In From LF
778403,2025,2025-04-08,day,NYY,DET,0,5,Comerica Park,34,Sunny,10,Out To LF
778404,2025,2025-04-08,night,TOR,BOS,6,1,Fenway Park,35,Partly Cloudy,5,L To R
778406,2025,2025-04-08,night,PHI,ATL,5,7,Truist Park,60,Clear,11,R To L
778407,2025,2025-04-08,day,MIA,NYM,5,10,Citi Field,43,Partly Cloudy,19,L To R
778408,2025,2025-04-08,night,STL,PIT,5,3,PNC Park,38,Partly Cloudy,13,Out To CF
778409,2025,2025-04-08,night,LAD,WSH,2,8,Nationals Park,46,Clear,17,L To R
778417,2025,2025-04-08,night,LAA,TB,4,3,George M. Steinbrenner Field,66,Partly Cloudy,10,L To R
778376,2025,2025-04-09,day,CIN,SF,6,8,Oracle Park,65,Sunny,5,Out To CF
778379,2025,2025-04-09,night,MIL,COL,17,2,Coors Field,71,Clear,9,L To R
778380,2025,2025-04-09,day,BAL,AZ,0,9,Chase Field,78,Roof Closed,0,None
778381,2025,2025-04-09,day,SD,ATH,2,1,Sutter Health Park,75,Sunny,5,L To R
778383,2025,2025-04-09,day,HOU,SEA,6,7,T-Mobile Park,52,Partly Cloudy,1,Out To LF
778385,2025,2025-04-09,day,TEX,CHC,6,2,Wrigley Field,40,Overcast,15,Out To LF
778386,2025,2025-04-09,night,TOR,BOS,2,1,Fenway Park,46,Clear,3,Out To RF
778387,2025,2025-04-09,day,NYY,DET,4,3,Comerica Park,42,Cloudy,2,In From RF
778388,2025,2025-04-09,night,MIN,KC,4,0,Kauffman Stadium,74,Partly Cloudy,6,L To R
778389,2025,2025-04-09,day,STL,PIT,1,2,PNC Park,39,Sunny,7,Out To LF
778390,2025,2025-04-09,day,MIA,NYM,5,0,Citi Field,44,Sunny,7,L To R
778391,2025,2025-04-09,night,CWS,CLE,2,3,Progressive Field,44,Cloudy,5,R To L
778392,2025,2025-04-09,day,LAD,WSH,6,5,Nationals Park,52,Sunny,6,Out To RF
778393,2025,2025-04-09,night,PHI,ATL,4,3,Truist Park,67,Clear,6,In From LF
778399,2025,2025-04-09,night,LAA,TB,4,5,George M. Steinbrenner Field,73,Clear,10,L To R
778371,2025,2025-04-10,day,MIL,COL,2,7,Coors Field,64,Sunny,5,L To R
778373,2025,2025-04-10,day,MIN,KC,2,3,Kauffman Stadium,67,Sunny,23,R To L
778377,2025,2025-04-10,day,TOR,BOS,3,4,Fenway Park,49,Cloudy,9,Out To CF
778378,2025,2025-04-10,day,CWS,CLE,1,6,Progressive Field,44,Cloudy,5,Calm
778382,2025,2025-04-10,day,LAA,TB,11,1,George M. Steinbrenner Field,75,Partly Cloudy,5,L To R
778384,2025,2025-04-10,night,PHI,ATL,2,4,Truist Park,74,Overcast,12,R To L
778356,2025,2025-04-11,night,CHC,LAD,0,3,Dodger Stadium,73,Clear,7,Out To RF
778358,2025,2025-04-11,night,NYM,ATH,7,6,Sutter Health Park,73,Partly Cloudy,12,Out To CF
778360,2025,2025-04-11,night,TEX,SEA,3,5,T-Mobile Park,52,Partly Cloudy,8,In From LF
778361,2025,2025-04-11,night,COL,SD,0,8,Petco Park,70,Partly Cloudy,5,Out To RF
778363,2025,2025-04-11,night,DET,MIN,7,6,Target Field,54,Partly Cloudy,4,Out To CF
778364,2025,2025-04-11,night,MIL,AZ,7,0,Chase Field,76,Roof Closed,0,None
778365,2025,2025-04-11,night,PHI,STL,0,2,Busch Stadium,54,Partly Cloudy,6,In From LF
778366,2025,2025-04-11,night,BOS,CWS,1,11,Rate Field,48,Clear,6,L To R
778367,2025,2025-04-11,night,ATL,TB,3,6,George M. Steinbrenner Field,73,Clear,12,Out To CF
778368,2025,2025-04-11,night,LAA,HOU,3,14,Daikin Park,73,Roof Closed,0,None
778369,2025,2025-04-11,night,WSH,MIA,7,4,loanDepot Park,79,Clear,9,In From RF
778370,2025,2025-04-11,night,SF,NYY,9,1,Yankee Stadium,44,Rain,13,In From LF
778374,2025,2025-04-11,night,PIT,CIN,3,5,Great American Ball Park,48,Cloudy,10,Out To RF
778375,2025,2025-04-11,night,KC,CLE,0,7,Progressive Field,42,Cloudy,6,In From CF
778341,2025,2025-04-12,night,TEX,SEA,2,9,T-Mobile Park,55,Partly Cloudy,9,In From CF
778345,2025,2025-04-12,night,CHC,LAD,16,0,Dodger Stadium,68,Partly Cloudy,4,L To R
778346,2025,2025-04-12,day,NYM,ATH,1,3,Sutter Health Park,69,Sunny,5,Out To RF
778347,2025,2025-04-12,day,PHI,STL,4,1,Busch Stadium,60,Sunny,4,R To L
778348,2025,2025-04-12,day,DET,MIN,4,0,Target Field,60,Cloudy,12,R To L
778349,2025,2025-04-12,day,BOS,CWS,2,3,Rate Field,57,Sunny,8,In From LF
778350,2025,2025-04-12,night,MIL,AZ,4,5,Chase Field,76,Roof Closed,0,None
778351,2025,2025-04-12,night,LAA,HOU,4,1,Daikin Park,73,Roof Closed,0,None
778352,2025,2025-04-12,night,COL,SD,0,2,Petco Park,63,Cloudy,7,L To R
778353,2025,2025-04-12,day,ATL,TB,5,4,George M. Steinbrenner Field,73,Sunny,15,L To R
778354,2025,2025-04-12,day,WSH,MIA,6,7,loanDepot Park,82,Sunny,10,Out To LF
778355,2025,2025-04-12,day,SF,NYY,4,8,Yankee Stadium,41,Drizzle,11,L To R
778357,2025,2025-04-12,night,PIT,CIN,2,5,Great American Ball Park,58,Clear,6,Out To RF
778359,2025,2025-04-12,night,KC,CLE,3,6,Progressive Field,46,Clear,5,In From LF
778362,2025,2025-04-12,day,TOR,BAL,4,5,Oriole Park at Camden Yards,52,Cloudy,10,In From LF
778329,2025,2025-04-13,day,LAA,HOU,3,7,Daikin Park,73,Roof Closed,0,None
778330,2025,2025-04-13,day,COL,SD,0,6,Petco Park,64,Sunny,7,L To R
778331,2025,2025-04-13,day,CHC,LAD,4,2,Dodger Stadium,73,Sunny,8,Out To RF
778332,2025,2025-04-13,day,MIL,AZ,2,5,Chase Field,76,Roof Closed,0,None
778333,2025,2025-04-13,day,NYM,ATH,8,0,Sutter Health Park,79,Sunny,14,In From LF
778334,2025,2025-04-13,day,TEX,SEA,1,3,T-Mobile Park,54,Sunny,3,L To R
778335,2025,2025-04-13,day,DET,MIN,1,5,Target Field,64,Partly Cloudy,10,In From RF
778336,2025,2025-04-13,day,PHI,STL,0,7,Busch Stadium,73,Sunny,20,R To L
778337,2025,2025-04-13,day,WSH,MIA,4,11,loanDepot Park,79,Sunny,7,Out To RF
778338,2025,2025-04-13,day,BOS,CWS,3,1,Rate Field,63,Cloudy,7,In From RF
778339,2025,2025-04-13,day,SF,NYY,5,4,Yankee Stadium,54,Cloudy,13,Out To RF
778340,2025,2025-04-13,day,ATL,TB,3,8,George M. Steinbrenner Field,75,Sunny,0,None
778342,2025,2025-04-13,day,KC,CLE,4,2,Progressive Field,57,Partly Cloudy,7,In From LF
778343,2025,2025-04-13,day,PIT,CIN,0,4,Great American Ball Park,60,Cloudy,8,In From RF
778344,2025,2025-04-13,day,TOR,BAL,7,6,Oriole Park at Camden Yards,61,Partly Cloudy,9,L To R
778315,2025,2025-04-14,night,CHC,SD,4,10,Petco Park,63,Clear,6,L To R
778320,2025,2025-04-14,night,SF,PHI,10,4,Citizens Bank Park,68,Partly Cloudy,5,Out To CF
778321,2025,2025-04-14,night,WSH,PIT,3,10,PNC Park,75,Cloudy,13,Out To LF
778322,2025,2025-04-14,night,ATL,TOR,8,4,Rogers Centre,68,Roof Closed,0,None
778323,2025,2025-04-14,night,DET,MIL,9,1,American Family Field,64,Roof Closed,0,None
778324,2025,2025-04-14,night,NYM,MIN,5,1,Target Field,48,Cloudy,18,Out To RF
778325,2025,2025-04-14,night,HOU,STL,3,8,Busch Stadium,63,Cloudy,15,Out To RF
778326,2025,2025-04-14,night,COL,LAD,3,5,Dodger Stadium,59,Clear,1,L To R
778327,2025,2025-04-14,night,KC,NYY,1,4,Yankee Stadium,59,Cloudy,7,R To L
